,complaint,total,home_count,admit_count,home_pp,admit_pp
16992,s/p r sided numbness,1,0.0,1.0,0.0,1.0
16995,?anemia,1,0.0,1.0,0.0,1.0
16999,malfunctioning dilaudid pump,1,0.0,1.0,0.0,1.0
17000,painful/discolored r 5th toe,1,0.0,1.0,0.0,1.0
17005,"dizziness,cp",1,0.0,1.0,0.0,1.0
17008,chain saw,1,0.0,1.0,0.0,1.0
17014,fall l parietal hemorrhage,1,0.0,1.0,0.0,1.0
17017,upper and lower back pain,1,0.0,1.0,0.0,1.0
17019,digoxin toxicity,1,0.0,1.0,0.0,1.0
17022,aspirin overdose/si,1,0.0,1.0,0.0,1.0
17028,port a cath check,1,0.0,1.0,0.0,1.0
17029,oral edema,1,0.0,1.0,0.0,1.0
17031,catheter malfunction,1,0.0,1.0,0.0,1.0
17032,l hip pain/fx,1,0.0,1.0,0.0,1.0
17033,burning eyes,1,0.0,1.0,0.0,1.0
17034,abnormal labs: hypomagnesium levels,1,0.0,1.0,0.0,1.0
17036,r  side weakness,1,0.0,1.0,0.0,1.0
17037,stage 4 decubitus ulcers,1,0.0,1.0,0.0,1.0
17039,sudden vision loss,1,0.0,1.0,0.0,1.0
17042,delivery,1,0.0,1.0,0.0,1.0
17043,port-cath eval,1,0.0,1.0,0.0,1.0
17044,weak/frequent urination,1,0.0,1.0,0.0,1.0
17046,called back for echo results,1,0.0,1.0,0.0,1.0
17047,aphasia now resolved,1,0.0,1.0,0.0,1.0
17048,needs  iv acess/low platelets,1,0.0,1.0,0.0,1.0
17049,dental issue   facial swelling,1,0.0,1.0,0.0,1.0
17050,stoke,1,0.0,1.0,0.0,1.0
17051,n/v  weakness,1,0.0,1.0,0.0,1.0
17054,s/p fall subdural hematoma,1,0.0,1.0,0.0,1.0
17056,flank and epigastric pain,1,0.0,1.0,0.0,1.0
17058,ekg changesand leg edema,1,0.0,1.0,0.0,1.0
17059,cold s/s  ili,1,0.0,1.0,0.0,1.0
17060,extremity and head pain,1,0.0,1.0,0.0,1.0
17064,"fever,backpain",1,0.0,1.0,0.0,1.0
17071,defib fire,1,0.0,1.0,0.0,1.0
17072,right arm and facial swelling,1,0.0,1.0,0.0,1.0
17075,low plts..,1,0.0,1.0,0.0,1.0
17077,r foot vascular problem,1,0.0,1.0,0.0,1.0
17078,ingestion thumb tack,1,0.0,1.0,0.0,1.0
17082,rph,1,0.0,1.0,0.0,1.0
17083,confusion/frontal mass,1,0.0,1.0,0.0,1.0
17084,blood from vagina,1,0.0,1.0,0.0,1.0
17090,combative etoh,1,0.0,1.0,0.0,1.0
17093,___  abd pain,1,0.0,1.0,0.0,1.0
17097,"r flank ,abd pain",1,0.0,1.0,0.0,1.0
17098,right eye ptosis,1,0.0,1.0,0.0,1.0
17099,thoracic spine pain,1,0.0,1.0,0.0,1.0
17100,nausea/ right shoulder pain,1,0.0,1.0,0.0,1.0
17102,svt/failed  stress,1,0.0,1.0,0.0,1.0
17103,r foot cellultis,1,0.0,1.0,0.0,1.0
17105,bun/creat elevated,1,0.0,1.0,0.0,1.0
17116,myalgias fever rash,1,0.0,1.0,0.0,1.0
17123,pelvic fx's,1,0.0,1.0,0.0,1.0
17126,n/v/d syncope,1,0.0,1.0,0.0,1.0
17136,tracheal stenosis,1,0.0,1.0,0.0,1.0
17137,decr mobility l arm,1,0.0,1.0,0.0,1.0
17143,breat abcess,1,0.0,1.0,0.0,1.0
17146,requesting transfusion,1,0.0,1.0,0.0,1.0
17149,throat abcess,1,0.0,1.0,0.0,1.0
17154,flu,1,0.0,1.0,0.0,1.0
17159,feels unwell/fever,1,0.0,1.0,0.0,1.0
17161,card arrest,1,0.0,1.0,0.0,1.0
17162,chole vs cholangitis,1,0.0,1.0,0.0,1.0
17163,"sob,back,leg pain",1,0.0,1.0,0.0,1.0
17167,unstable t8 fx,1,0.0,1.0,0.0,1.0
17168,subacute temporal infarct,1,0.0,1.0,0.0,1.0
17171,intracranial bleed,1,0.0,1.0,0.0,1.0
17172,tachy/ sob,1,0.0,1.0,0.0,1.0
17173,abd pain/?sbo,1,0.0,1.0,0.0,1.0
17176,bleeding from drainage tube,1,0.0,1.0,0.0,1.0
17178,rlq abd pain s/p colonoscopy,1,0.0,1.0,0.0,1.0
17180,new brain mets,1,0.0,1.0,0.0,1.0
17182,icd lead failure,1,0.0,1.0,0.0,1.0
17183,bicyclist st5ruck,1,0.0,1.0,0.0,1.0
17184,vision loss x 1 day,1,0.0,1.0,0.0,1.0
17187,right pericardial mass,1,0.0,1.0,0.0,1.0
17190,wound eval/hearing loss,1,0.0,1.0,0.0,1.0
17192,lap/incontinence,1,0.0,1.0,0.0,1.0
17193,dyspenea,1,0.0,1.0,0.0,1.0
17194,r toe pain/redness,1,0.0,1.0,0.0,1.0
17196,left arm numbness/ cva,1,0.0,1.0,0.0,1.0
17197,neuro sx's,1,0.0,1.0,0.0,1.0
17198,right leg pain/redness,1,0.0,1.0,0.0,1.0
17199,ivc mass,1,0.0,1.0,0.0,1.0
17200,r ulnar artery inj,1,0.0,1.0,0.0,1.0
17202,hematoma l hand,1,0.0,1.0,0.0,1.0
17203,s/p fusion leg weakness,1,0.0,1.0,0.0,1.0
17205,seizure/cp,1,0.0,1.0,0.0,1.0
17206,leg pain/fx,1,0.0,1.0,0.0,1.0
17207,jaundiced needs stent,1,0.0,1.0,0.0,1.0
17211,sz's,1,0.0,1.0,0.0,1.0
17213,left shoulder pain/fracture,1,0.0,1.0,0.0,1.0
17215,l facial pain/swelling,1,0.0,1.0,0.0,1.0
17216,pna/rash,1,0.0,1.0,0.0,1.0
17218,n/v renal failure,1,0.0,1.0,0.0,1.0
17220,weakness/ms flare/pain,1,0.0,1.0,0.0,1.0
17230,concern for stemi,1,0.0,1.0,0.0,1.0
17234,erythema left face and ear,1,0.0,1.0,0.0,1.0
17237,dizzy/unable to ambulate,1,0.0,1.0,0.0,1.0
17241,dizzy and vomiting,1,0.0,1.0,0.0,1.0
17242,s/p fall-back pain,1,0.0,1.0,0.0,1.0
17247,right lower extremity edema,1,0.0,1.0,0.0,1.0
17248,pleuritic back pain,1,0.0,1.0,0.0,1.0
17250,sob/change ms,1,0.0,1.0,0.0,1.0
17252,rabdo,1,0.0,1.0,0.0,1.0
17255,called back for dehydration,1,0.0,1.0,0.0,1.0
17256,moaning,1,0.0,1.0,0.0,1.0
17257,neck pain left shoulder pain,1,0.0,1.0,0.0,1.0
17259,cp/vomiting,1,0.0,1.0,0.0,1.0
17260,"6""-8"" fall chest trauma",1,0.0,1.0,0.0,1.0
17262,feeling unwell/hypoglycemia,1,0.0,1.0,0.0,1.0
17265,blindness acute onset,1,0.0,1.0,0.0,1.0
17267,ascites/pain,1,0.0,1.0,0.0,1.0
17268,amenia/fatigue,1,0.0,1.0,0.0,1.0
17269,thrombocytopenia/epistaxis,1,0.0,1.0,0.0,1.0
17278,vascual eval,1,0.0,1.0,0.0,1.0
17279,aphagia,1,0.0,1.0,0.0,1.0
17281,yesterday,1,0.0,1.0,0.0,1.0
17282,incontinence/sob,1,0.0,1.0,0.0,1.0
17283,shortness ,1,0.0,1.0,0.0,1.0
17286,headache/ dizziness,1,0.0,1.0,0.0,1.0
17290,low blood sugars,1,0.0,1.0,0.0,1.0
17297,dms,1,0.0,1.0,0.0,1.0
17298,"fever,adrenal insuff",1,0.0,1.0,0.0,1.0
17300,rle reddness,1,0.0,1.0,0.0,1.0
17305,weak sob,1,0.0,1.0,0.0,1.0
17311,l upper extrem injury,1,0.0,1.0,0.0,1.0
17315,l 1 fx,1,0.0,1.0,0.0,1.0
17316,increased depression /sa,1,0.0,1.0,0.0,1.0
17317,bilat buttock pain,1,0.0,1.0,0.0,1.0
17318,right toe redness,1,0.0,1.0,0.0,1.0
17319,s/p fall - lethargy,1,0.0,1.0,0.0,1.0
17321,deformity,1,0.0,1.0,0.0,1.0
17322,fever and headache,1,0.0,1.0,0.0,1.0
17323,fever/___s flare,1,0.0,1.0,0.0,1.0
17325,known aortic arch aneurysm,1,0.0,1.0,0.0,1.0
17326,g tube dysfunction,1,0.0,1.0,0.0,1.0
17330,fall/multi trauma,1,0.0,1.0,0.0,1.0
17332,chest pain/elevated d-dimer,1,0.0,1.0,0.0,1.0
17335,bilat leg pain/weakness ,1,0.0,1.0,0.0,1.0
17336,subdural hematoma transfer,1,0.0,1.0,0.0,1.0
17337,anti christ/psyche eval,1,0.0,1.0,0.0,1.0
17338,dissection/transfer,1,0.0,1.0,0.0,1.0
17340,jump/fall,1,0.0,1.0,0.0,1.0
17344,l sided abd pain/od,1,0.0,1.0,0.0,1.0
17346,weakness/fever,1,0.0,1.0,0.0,1.0
17349,stridor/dyspnea,1,0.0,1.0,0.0,1.0
17352,leaking tripple a,1,0.0,1.0,0.0,1.0
17353,bilat hand and foot swelling,1,0.0,1.0,0.0,1.0
17354,temporal bleed,1,0.0,1.0,0.0,1.0
17356,dog bite/fractured hand,1,0.0,1.0,0.0,1.0
17362,abd pain/ercp,1,0.0,1.0,0.0,1.0
17363,mandibular pain,1,0.0,1.0,0.0,1.0
17364,r/o storke,1,0.0,1.0,0.0,1.0
17365,low hct after paracentisis,1,0.0,1.0,0.0,1.0
17367,ascites/increased amonia level,1,0.0,1.0,0.0,1.0
17370,cellulitis breast,1,0.0,1.0,0.0,1.0
17372,tkr,1,0.0,1.0,0.0,1.0
17373,finger swelling s/p dog bite,1,0.0,1.0,0.0,1.0
17375,tib fib ___ ___ le,1,0.0,1.0,0.0,1.0
17379,feeding tube leaking/fever,1,0.0,1.0,0.0,1.0
17380,vomiting  blood,1,0.0,1.0,0.0,1.0
17382,vomiting diahrrea,1,0.0,1.0,0.0,1.0
17383,s/p fall with c2 fx,1,0.0,1.0,0.0,1.0
17386,shoulder pain left side,1,0.0,1.0,0.0,1.0
17387,wrakness,1,0.0,1.0,0.0,1.0
17388,shortness of breath.,1,0.0,1.0,0.0,1.0
17390,vaginal drainage,1,0.0,1.0,0.0,1.0
17391,blood in ileostomy,1,0.0,1.0,0.0,1.0
17392,s/p mvc   c/p,1,0.0,1.0,0.0,1.0
17395,___ manic,1,0.0,1.0,0.0,1.0
17396,intubated-abd,1,0.0,1.0,0.0,1.0
17399,abd pain/gyn eval,1,0.0,1.0,0.0,1.0
17403,vomiting/divertic,1,0.0,1.0,0.0,1.0
17410,r groin bleed,1,0.0,1.0,0.0,1.0
17411,g-tube prob/?sepsis/nausea,1,0.0,1.0,0.0,1.0
17413,?for admit,1,0.0,1.0,0.0,1.0
17416,concern for aaa,1,0.0,1.0,0.0,1.0
17417,abd pain resolved,1,0.0,1.0,0.0,1.0
17418,high speed mvc,1,0.0,1.0,0.0,1.0
17422,abd pain  s/p ercp,1,0.0,1.0,0.0,1.0
17425,clav fx,1,0.0,1.0,0.0,1.0
17429,sob/abnl ct,1,0.0,1.0,0.0,1.0
17432,maxillary sinus fx,1,0.0,1.0,0.0,1.0
17434,sternal wound eval,1,0.0,1.0,0.0,1.0
17439,r hip deformity,1,0.0,1.0,0.0,1.0
17440,l hand pain/cellulitis,1,0.0,1.0,0.0,1.0
17441,?septicemia,1,0.0,1.0,0.0,1.0
17442,nausea h/a,1,0.0,1.0,0.0,1.0
17445,l flank pian,1,0.0,1.0,0.0,1.0
17447,abd redness,1,0.0,1.0,0.0,1.0
17449,abnormal chemistry,1,0.0,1.0,0.0,1.0
17452,fistula blockage,1,0.0,1.0,0.0,1.0
17457,seizure-intubated,1,0.0,1.0,0.0,1.0
17460,dvt's,1,0.0,1.0,0.0,1.0
17462,fever and sob,1,0.0,1.0,0.0,1.0
17463,feels unsteady,1,0.0,1.0,0.0,1.0
17469,dyspnea.,1,0.0,1.0,0.0,1.0
17470,hypotension/falling,1,0.0,1.0,0.0,1.0
17472,tingling hands feet and mouth,1,0.0,1.0,0.0,1.0
17474,diarhea/abd pain,1,0.0,1.0,0.0,1.0
17475,r arm abcess / sob,1,0.0,1.0,0.0,1.0
17476,syncope-unwitnessed,1,0.0,1.0,0.0,1.0
17481,n/v/syncope,1,0.0,1.0,0.0,1.0
17482,s/p fall rle injury,1,0.0,1.0,0.0,1.0
17486,left wrist pain post op,1,0.0,1.0,0.0,1.0
17487,vomiting after ct,1,0.0,1.0,0.0,1.0
17494,delirium/preg,1,0.0,1.0,0.0,1.0
17499,auditory hallicuations,1,0.0,1.0,0.0,1.0
17501,for lp,1,0.0,1.0,0.0,1.0
17502,abd pain/d/v,1,0.0,1.0,0.0,1.0
17505,unwitnessed syncope-transfer,1,0.0,1.0,0.0,1.0
17510,"hemoptysis,fever",1,0.0,1.0,0.0,1.0
17511,abd pain/brady,1,0.0,1.0,0.0,1.0
17513,"""vertigo""",1,0.0,1.0,0.0,1.0
17517,bs 42 /change ms,1,0.0,1.0,0.0,1.0
17519,bilat leg edema/redness,1,0.0,1.0,0.0,1.0
17521,swelling left knee,1,0.0,1.0,0.0,1.0
17526,hyperglycemia/cp,1,0.0,1.0,0.0,1.0
17527,throat pain x 1month,1,0.0,1.0,0.0,1.0
17528,fever & malaise,1,0.0,1.0,0.0,1.0
17529,paracentesis tube leak,1,0.0,1.0,0.0,1.0
17535,right hand and left knee pain,1,0.0,1.0,0.0,1.0
17538,toe pain/bleeding,1,0.0,1.0,0.0,1.0
17539,lethary and confusion,1,0.0,1.0,0.0,1.0
17541,blood in stool/sob,1,0.0,1.0,0.0,1.0
17542,? unstable angina,1,0.0,1.0,0.0,1.0
17544,b/l pe,1,0.0,1.0,0.0,1.0
17548,dizziness and sob,1,0.0,1.0,0.0,1.0
17552,tga,1,0.0,1.0,0.0,1.0
17553,lumbar abscess,1,0.0,1.0,0.0,1.0
17554,ped struck tib/fib fx,1,0.0,1.0,0.0,1.0
17555,cervical  fx,1,0.0,1.0,0.0,1.0
17557,hematuria/bloody stool,1,0.0,1.0,0.0,1.0
17558,bil  leg  pain,1,0.0,1.0,0.0,1.0
17561,fever/htn,1,0.0,1.0,0.0,1.0
17566,right abd pain s/p renal xplant,1,0.0,1.0,0.0,1.0
17567,s/p mvc cardiac arrest,1,0.0,1.0,0.0,1.0
17568,rt.leg  pain s/p fall,1,0.0,1.0,0.0,1.0
17569,low temps,1,0.0,1.0,0.0,1.0
17571,___/ ? etoh withdrawel,1,0.0,1.0,0.0,1.0
17573,feeling feverish,1,0.0,1.0,0.0,1.0
17574,biliary stent blockage,1,0.0,1.0,0.0,1.0
17576,erratic hr,1,0.0,1.0,0.0,1.0
17577,resp.distress,1,0.0,1.0,0.0,1.0
17578,halluncinations,1,0.0,1.0,0.0,1.0
17579,b radius fracture,1,0.0,1.0,0.0,1.0
17580,si  auditory hallucinations ,1,0.0,1.0,0.0,1.0
17587,n/v p chemo,1,0.0,1.0,0.0,1.0
17588,slp 20 feet,1,0.0,1.0,0.0,1.0
17589,? arterial clot lle,1,0.0,1.0,0.0,1.0
17590,mvc head on,1,0.0,1.0,0.0,1.0
17591,unsafe behavior,1,0.0,1.0,0.0,1.0
17592,right body spasms,1,0.0,1.0,0.0,1.0
17593,s/p assault head injury,1,0.0,1.0,0.0,1.0
17596,sob/ pedal edema,1,0.0,1.0,0.0,1.0
17604,open tib fib fx,1,0.0,1.0,0.0,1.0
17606,right leg pain/right foot,1,0.0,1.0,0.0,1.0
17608,?psychotic,1,0.0,1.0,0.0,1.0
17611,chronic r ankle swelling,1,0.0,1.0,0.0,1.0
17612,"rash,",1,0.0,1.0,0.0,1.0
17617,syncope. s/p fall down stairs,1,0.0,1.0,0.0,1.0
17619,gall bladder mass,1,0.0,1.0,0.0,1.0
17620,si  ,1,0.0,1.0,0.0,1.0
17622,ble numbness,1,0.0,1.0,0.0,1.0
17626,open r wrist fx,1,0.0,1.0,0.0,1.0
17628,tachpneic,1,0.0,1.0,0.0,1.0
17629,labile fsbs,1,0.0,1.0,0.0,1.0
17631,b/l dvts,1,0.0,1.0,0.0,1.0
17632,transfer portal vein occlusion,1,0.0,1.0,0.0,1.0
17633,low o2 saturations,1,0.0,1.0,0.0,1.0
17634,hand cramp,1,0.0,1.0,0.0,1.0
17635,r hip ecchymosis,1,0.0,1.0,0.0,1.0
17637,double dose of coumadin/chest discomfort,1,0.0,1.0,0.0,1.0
17638,sob/ ? ekg changes,1,0.0,1.0,0.0,1.0
17640,swollen r  foot,1,0.0,1.0,0.0,1.0
17641,unable to swallow/throat pain,1,0.0,1.0,0.0,1.0
17646,intractable vomiting,1,0.0,1.0,0.0,1.0
17648,drain out ,1,0.0,1.0,0.0,1.0
17650,"weak,n,v",1,0.0,1.0,0.0,1.0
17652,right sided abdominal pain/swelling,1,0.0,1.0,0.0,1.0
17654,rt post tibial artery occl,1,0.0,1.0,0.0,1.0
17655,post op redness,1,0.0,1.0,0.0,1.0
17657,cellultitis,1,0.0,1.0,0.0,1.0
17658,biliary colic ,1,0.0,1.0,0.0,1.0
17659,lung,1,0.0,1.0,0.0,1.0
17660,s/p/ fall,1,0.0,1.0,0.0,1.0
17661,palps +trp,1,0.0,1.0,0.0,1.0
17662,no pulses/legs,1,0.0,1.0,0.0,1.0
17667,left knee abscess,1,0.0,1.0,0.0,1.0
17671,and redness,1,0.0,1.0,0.0,1.0
17676,abnl labs s/p renal tx,1,0.0,1.0,0.0,1.0
17679,lethargy/ s/p ? unresponsive episode,1,0.0,1.0,0.0,1.0
17680,r foot pulseless,1,0.0,1.0,0.0,1.0
17684,weakness and wheezing,1,0.0,1.0,0.0,1.0
17686,eu critical/ ped struck,1,0.0,1.0,0.0,1.0
17688,back pain/non traumatic,1,0.0,1.0,0.0,1.0
17690,right index finger abscess,1,0.0,1.0,0.0,1.0
17692,mulitple complaints,1,0.0,1.0,0.0,1.0
17702,adb pressure,1,0.0,1.0,0.0,1.0
17705,od/neck slashing,1,0.0,1.0,0.0,1.0
17707,weakness/rash,1,0.0,1.0,0.0,1.0
17712,l breast wound eval,1,0.0,1.0,0.0,1.0
17713,od/arrest,1,0.0,1.0,0.0,1.0
17717,jaw pain/l sided weakness,1,0.0,1.0,0.0,1.0
17719,recurrent falls,1,0.0,1.0,0.0,1.0
17723,partial amputation,1,0.0,1.0,0.0,1.0
17725,hemataemsis,1,0.0,1.0,0.0,1.0
17730,found  down,1,0.0,1.0,0.0,1.0
17733,neck pain/changed mental status,1,0.0,1.0,0.0,1.0
17736,si/ assault,1,0.0,1.0,0.0,1.0
17737,transfer weakness,1,0.0,1.0,0.0,1.0
17740,left foot pain/numbness,1,0.0,1.0,0.0,1.0
17742,tracheal stent eval,1,0.0,1.0,0.0,1.0
17744,dyspnea s/p bronchoscopy,1,0.0,1.0,0.0,1.0
17745,"weak,hypotension",1,0.0,1.0,0.0,1.0
17749,fluid in lungs/febrile,1,0.0,1.0,0.0,1.0
17751,s/p mech. fall,1,0.0,1.0,0.0,1.0
17753,hypotensinn,1,0.0,1.0,0.0,1.0
17756,ischemic toe pain,1,0.0,1.0,0.0,1.0
17759,worsening pulm edema,1,0.0,1.0,0.0,1.0
17761,hyperglycemia/altered ms,1,0.0,1.0,0.0,1.0
17762,"agitation,/___",1,0.0,1.0,0.0,1.0
17765,fall 8 stairs,1,0.0,1.0,0.0,1.0
17767,lightheaded/doe,1,0.0,1.0,0.0,1.0
17768,lethargy ? od,1,0.0,1.0,0.0,1.0
17769,n/v hyperglycemic,1,0.0,1.0,0.0,1.0
17770,abd  pain /hypotension,1,0.0,1.0,0.0,1.0
17772,l1 burst fx,1,0.0,1.0,0.0,1.0
17775,si/manic,1,0.0,1.0,0.0,1.0
17776,neck pain head pain ,1,0.0,1.0,0.0,1.0
17777,post op  fever,1,0.0,1.0,0.0,1.0
17779,hand/feet burning,1,0.0,1.0,0.0,1.0
17787,cp/throat pain,1,0.0,1.0,0.0,1.0
17788,diarr,1,0.0,1.0,0.0,1.0
17789,pain  s/p liver surgery,1,0.0,1.0,0.0,1.0
17792,abdominal pain/distention,1,0.0,1.0,0.0,1.0
17793,sdh /shift,1,0.0,1.0,0.0,1.0
17794,left leg graft occulsion,1,0.0,1.0,0.0,1.0
17795,sob/chest pressure,1,0.0,1.0,0.0,1.0
17799,splenic infarcts,1,0.0,1.0,0.0,1.0
17801,ich bleed,1,0.0,1.0,0.0,1.0
17802,lbp/needs mri,1,0.0,1.0,0.0,1.0
17805,post bld cultures,1,0.0,1.0,0.0,1.0
17806,pe/preg,1,0.0,1.0,0.0,1.0
17807,nausea/vomting,1,0.0,1.0,0.0,1.0
17808,acute hepatitis,1,0.0,1.0,0.0,1.0
17811,mult rib fx,1,0.0,1.0,0.0,1.0
17814,weak /hypotension,1,0.0,1.0,0.0,1.0
17818,abd vagina pain,1,0.0,1.0,0.0,1.0
17826,ha s/p surg,1,0.0,1.0,0.0,1.0
17830,gout pain ,1,0.0,1.0,0.0,1.0
17833,"etoh,fall",1,0.0,1.0,0.0,1.0
17836,hypoxia ,1,0.0,1.0,0.0,1.0
17837,found down/unresponsive,1,0.0,1.0,0.0,1.0
17838,congested cough/dyspnea,1,0.0,1.0,0.0,1.0
17841,arms and face,1,0.0,1.0,0.0,1.0
17842,mechanical fall unwitnessed,1,0.0,1.0,0.0,1.0
17844,n/v sob,1,0.0,1.0,0.0,1.0
17848,brain infarct,1,0.0,1.0,0.0,1.0
17849,palpitations/ble swelling,1,0.0,1.0,0.0,1.0
17852,h/a abd pain nausea,1,0.0,1.0,0.0,1.0
17854,h/a  confusion,1,0.0,1.0,0.0,1.0
17859,weakness since 9am,1,0.0,1.0,0.0,1.0
17860,s/p fall hip fx,1,0.0,1.0,0.0,1.0
17862,eval for rehab placement,1,0.0,1.0,0.0,1.0
17870,r leg abscess,1,0.0,1.0,0.0,1.0
17873,liver biopsy,1,0.0,1.0,0.0,1.0
17878,confused/spacey,1,0.0,1.0,0.0,1.0
17880,cellulitis r arm,1,0.0,1.0,0.0,1.0
17881,r side  abd pain,1,0.0,1.0,0.0,1.0
17883,abnormal ekg/cp,1,0.0,1.0,0.0,1.0
17888,needs readmit,1,0.0,1.0,0.0,1.0
17890,30 fd fall,1,0.0,1.0,0.0,1.0
17893,bilat pe's ,1,0.0,1.0,0.0,1.0
17895,tremors/fall,1,0.0,1.0,0.0,1.0
17899,skin pain,1,0.0,1.0,0.0,1.0
17901,congested/leg swelling ,1,0.0,1.0,0.0,1.0
17903,urinary retnetion,1,0.0,1.0,0.0,1.0
17904,"fatigue,",1,0.0,1.0,0.0,1.0
17905,neck swelling/hoarse,1,0.0,1.0,0.0,1.0
17907,fever/leg wounds,1,0.0,1.0,0.0,1.0
17911,l artm injury,1,0.0,1.0,0.0,1.0
17916,mumps exposure,1,0.0,1.0,0.0,1.0
17917,edema erythemic arm,1,0.0,1.0,0.0,1.0
17921,eval sbo,1,0.0,1.0,0.0,1.0
17925,head pulsing,1,0.0,1.0,0.0,1.0
17932,throat/tongue swelling,1,0.0,1.0,0.0,1.0
17935,bilat infiltrates,1,0.0,1.0,0.0,1.0
17938,pain at nephrostomy tube,1,0.0,1.0,0.0,1.0
17940,vascular occlussion,1,0.0,1.0,0.0,1.0
17941,ams/ ha,1,0.0,1.0,0.0,1.0
17942,abdomional pain,1,0.0,1.0,0.0,1.0
17948,suicide attempt o.d.,1,0.0,1.0,0.0,1.0
17950,numbness bilat feet and hands,1,0.0,1.0,0.0,1.0
17953,___/ depression/si,1,0.0,1.0,0.0,1.0
17960,trigger to rm 20,1,0.0,1.0,0.0,1.0
17964,r foot pain /swelling,1,0.0,1.0,0.0,1.0
17966,s/p dysphasia/hemiparesis,1,0.0,1.0,0.0,1.0
17968,head bleed intibutaed,1,0.0,1.0,0.0,1.0
17970,lethargy after chemo,1,0.0,1.0,0.0,1.0
17972,s/p fall with t1 fx,1,0.0,1.0,0.0,1.0
17978,substernal pain,1,0.0,1.0,0.0,1.0
17979,gsw left leg,1,0.0,1.0,0.0,1.0
17980,s.t. /cough,1,0.0,1.0,0.0,1.0
17986,hypoxia/fatigue,1,0.0,1.0,0.0,1.0
17989,anemia/le edema,1,0.0,1.0,0.0,1.0
17991,s/p  hysterectomy,1,0.0,1.0,0.0,1.0
17993,l ankle fracture,1,0.0,1.0,0.0,1.0
17996,l arm tremor,1,0.0,1.0,0.0,1.0
18001,sepis,1,0.0,1.0,0.0,1.0
18002,dyspnea/abdominal pain,1,0.0,1.0,0.0,1.0
18003,chills/fever,1,0.0,1.0,0.0,1.0
18004,leg and face swelling,1,0.0,1.0,0.0,1.0
18005,r elbow cellulitis,1,0.0,1.0,0.0,1.0
18006,bells palsy,1,0.0,1.0,0.0,1.0
18007,confusion ? sz,1,0.0,1.0,0.0,1.0
18011,coke colored urine,1,0.0,1.0,0.0,1.0
18012,total body edema,1,0.0,1.0,0.0,1.0
18013,fx left fem neck,1,0.0,1.0,0.0,1.0
18014,?ortho eval,1,0.0,1.0,0.0,1.0
18017,fatigue/dehydration?,1,0.0,1.0,0.0,1.0
18018,hemomorhagic stroke,1,0.0,1.0,0.0,1.0
18023,dia,1,0.0,1.0,0.0,1.0
18025,transfer from urgent care,1,0.0,1.0,0.0,1.0
18026,s/p left upper abdominal pain,1,0.0,1.0,0.0,1.0
18029,intubated/post cardiac arrest,1,0.0,1.0,0.0,1.0
18031,visual changes ,1,0.0,1.0,0.0,1.0
18032,s/p fall 20 ft,1,0.0,1.0,0.0,1.0
18034,r hip   pain,1,0.0,1.0,0.0,1.0
18035,+renal infarct,1,0.0,1.0,0.0,1.0
18036,vicodan overdose,1,0.0,1.0,0.0,1.0
18037,cns mass,1,0.0,1.0,0.0,1.0
18046,abdomen distended,1,0.0,1.0,0.0,1.0
18049,back/buttock pain,1,0.0,1.0,0.0,1.0
18050,bleeding fistula site,1,0.0,1.0,0.0,1.0
18054,dizzy & fall,1,0.0,1.0,0.0,1.0
18057,chest wound,1,0.0,1.0,0.0,1.0
18060,l1 compression fx ? pathologic,1,0.0,1.0,0.0,1.0
18062,fever/abd,1,0.0,1.0,0.0,1.0
18067,left parietal bleed,1,0.0,1.0,0.0,1.0
18070,discoloration  hyperglycemia,1,0.0,1.0,0.0,1.0
18074,? psych eval,1,0.0,1.0,0.0,1.0
18075,neuro deficets,1,0.0,1.0,0.0,1.0
18077,abnormal kidney function,1,0.0,1.0,0.0,1.0
18078,sob/cp/pedal edema,1,0.0,1.0,0.0,1.0
18079,cp/off balance/prod cough,1,0.0,1.0,0.0,1.0
18082,? urosepsis,1,0.0,1.0,0.0,1.0
18084,call back for admission,1,0.0,1.0,0.0,1.0
18086,cholescystostomy drain evaluation,1,0.0,1.0,0.0,1.0
18089,? left leg infection,1,0.0,1.0,0.0,1.0
18090,+ ectopic preg/abd pain,1,0.0,1.0,0.0,1.0
18092,epilespy,1,0.0,1.0,0.0,1.0
18094,n/v/back pain,1,0.0,1.0,0.0,1.0
18102,gi blled,1,0.0,1.0,0.0,1.0
18103,abd pain/lower back pain with n/v,1,0.0,1.0,0.0,1.0
18106,carotid emboli,1,0.0,1.0,0.0,1.0
18107,l leg ulcers,1,0.0,1.0,0.0,1.0
18110,seizures/looks ill,1,0.0,1.0,0.0,1.0
18111,ghb withdrawal,1,0.0,1.0,0.0,1.0
18113,weakness/unsteady gait,1,0.0,1.0,0.0,1.0
18116,orthostatic vs/tachy,1,0.0,1.0,0.0,1.0
18117,r leg injury s/p mech fall,1,0.0,1.0,0.0,1.0
18119,throat pain nausea,1,0.0,1.0,0.0,1.0
18120, r hip pain after fall,1,0.0,1.0,0.0,1.0
18122,intub head bleed,1,0.0,1.0,0.0,1.0
18123,r neck mass,1,0.0,1.0,0.0,1.0
18124,low heart rate.,1,0.0,1.0,0.0,1.0
18125,? of pain,1,0.0,1.0,0.0,1.0
18129,spitting blood,1,0.0,1.0,0.0,1.0
18133,bilat le dvt,1,0.0,1.0,0.0,1.0
18135,ekg changes/weak,1,0.0,1.0,0.0,1.0
